time,date,subj,trial,game_id,cellorder,upper_left,upper_right,lower_left,lower_right,pressedkey,chosen_cells,play
1394540239.376,"2014-03-11 12:17:23",048512,45,3021,1032,"[30, 60]","[50, 50]","[60, 60]","[60, 30]",left,"1,3",NULL
1394540243.518,"2014-03-11 12:17:31",048512,46,4063,2301,"[80, 70]","[40, 40]","[50, 50]","[70, 80]",left,"2,0",NULL
1394540251.499,"2014-03-11 12:17:41",048512,47,3011,3210,"[40, 40]","[60, 30]","[30, 60]","[50, 50]",left,"3,1",NULL
1394540261.747,"2014-03-11 12:17:47",048512,48,1164,0123,"[50, 50]","[30, 40]","[40, 30]","[40, 40]",left,"0,2",NULL
1394540267.196,"2014-03-11 12:17:52",048512,49,2112,0123,"[90, 90]","[70, 60]","[60, 70]","[40, 40]",left,"0,2",NULL
1394540272.238,"2014-03-11 12:18:14",048512,50,3063,0123,"[30, 30]","[30, 60]","[60, 30]","[0, 0]",right,"1,3",NULL
1394540294.117,"2014-03-11 12:18:18",048512,51,1112,1032,"[30, 20]","[50, 50]","[0, 0]","[20, 30]",right,"0,2",NULL
1394540298.591,"2014-03-11 12:18:25",048512,52,2011,2301,"[60, 30]","[40, 40]","[50, 50]","[30, 60]",right,"3,1",NULL
1394540306.005,"2014-03-11 12:18:31",048512,53,1083,1032,"[30, 60]","[50, 50]","[20, 20]","[60, 30]",left,"1,3",NULL
1394540311.522,"2014-03-11 12:18:37",048512,54,2164,3210,"[40, 40]","[60, 30]","[30, 60]","[70, 70]",right,"2,0",NULL
1394540317.831,"2014-03-11 12:18:43",048512,55,2021,3210,"[40, 40]","[60, 10]","[10, 60]","[50, 50]",left,"3,1",NULL
1394540323.204,"2014-03-11 12:18:49",048512,56,1144,0123,"[50, 50]","[30, 20]","[20, 30]","[60, 60]",right,"1,3",NULL
1394540329.553,"2014-03-11 12:18:53",048512,57,1122,1032,"[30, 20]","[50, 50]","[20, 20]","[20, 30]",right,"0,2",NULL
1394540333.134,"2014-03-11 12:18:59",048512,58,2122,0123,"[90, 90]","[50, 60]","[60, 50]","[40, 40]",left,"0,2",NULL
1394540339.117,"2014-03-11 12:19:04",048512,59,3122,3210,"[20, 20]","[60, 30]","[30, 60]","[90, 90]",right,"2,0",NULL
1394540344.651,"2014-03-11 12:19:50",048512,60,4122,1032,"[50, 20]","[50, 50]","[40, 40]","[20, 50]",right,"0,2",NULL
1394540390.342,"2014-03-11 12:19:56",048512,61,1053,1032,"[30, 80]","[50, 50]","[20, 20]","[80, 30]",left,"1,3",NULL
1394540396.324,"2014-03-11 12:20:02",048512,62,2053,0123,"[30, 30]","[50, 60]","[60, 50]","[40, 40]",right,"1,3",NULL
1394540402.264,"2014-03-11 12:20:09",048512,63,4031,1032,"[10, 80]","[50, 50]","[40, 40]","[80, 10]",left,"1,3",NULL
1394542849.622,"2014-03-11 13:01:09",049640,0,4112,3210,"[40, 40]","[20, 70]","[70, 20]","[50, 50]",down,"1,0",NULL
1394542869.943,"2014-03-11 13:01:16",049640,1,1154,1032,"[30, 40]","[50, 50]","[60, 60]","[40, 30]",down,"3,2",NULL
1394542876.883,"2014-03-11 13:01:23",049640,2,4031,0123,"[50, 50]","[10, 80]","[80, 10]","[40, 40]",down,"2,3",NULL
1394542884.041,"2014-03-11 13:01:37",049640,3,2092,0123,"[70, 70]","[50, 60]","[60, 50]","[40, 40]",up,"0,1",NULL
1394542897.973,"2014-03-11 13:01:47",049640,4,1122,2301,"[20, 30]","[20, 20]","[50, 50]","[30, 20]",down,"0,1",NULL
1394542907.804,"2014-03-11 13:02:03",049640,5,4041,0123,"[50, 50]","[30, 80]","[80, 30]","[40, 40]",down,"2,3",NULL
1394542924.008,"2014-03-11 13:02:16",049640,6,1041,0123,"[50, 50]","[30, 80]","[80, 30]","[40, 40]",down,"2,3",NULL
1394542936.598,"2014-03-11 13:02:30",049640,7,4063,1032,"[70, 80]","[50, 50]","[40, 40]","[80, 70]",up,"1,0",NULL
1394542950.656,"2014-03-11 13:02:38",049640,8,3134,1032,"[30, 60]","[90, 90]","[40, 40]","[60, 30]",up,"1,0",NULL
1394542958.57,"2014-03-11 13:02:46",049640,9,2164,0123,"[70, 70]","[30, 60]","[60, 30]","[40, 40]",up,"0,1",NULL
1394542966.351,"2014-03-11 13:04:52",049640,10,3112,3210,"[0, 0]","[60, 30]","[30, 60]","[90, 90]",down,"1,0",NULL
1394543093.03,"2014-03-11 13:04:59",049640,11,1102,0123,"[50, 50]","[30, 40]","[40, 30]","[0, 0]",up,"0,1",NULL
1394543100.004,"2014-03-11 13:05:08",049640,12,2122,2301,"[60, 50]","[40, 40]","[90, 90]","[50, 60]",down,"0,1",NULL
1394543109.019,"2014-03-11 13:05:18",049640,13,4164,3210,"[40, 40]","[40, 30]","[30, 40]","[50, 50]",down,"1,0",NULL
1394543118.218,"2014-03-11 13:05:35",049640,14,4011,1032,"[30, 60]","[50, 50]","[40, 40]","[60, 30]",down,"3,2",NULL
1394543135.774,"2014-03-11 13:05:45",049640,15,4102,1032,"[70, 40]","[50, 50]","[40, 40]","[40, 70]",up,"1,0",NULL
1394543145.295,"2014-03-11 13:05:53",049640,16,1134,3210,"[40, 40]","[20, 30]","[30, 20]","[50, 50]",down,"1,0",NULL
1394543153.203,"2014-03-11 13:06:00",049640,17,1092,0123,"[50, 50]","[30, 40]","[40, 30]","[20, 20]",up,"0,1",NULL
1394543160.626,"2014-03-11 13:06:18",049640,18,3053,0123,"[30, 30]","[30, 60]","[60, 30]","[20, 20]",down,"2,3",NULL
1394543179.048,"2014-03-11 13:06:26",049640,19,2031,0123,"[30, 30]","[10, 60]","[60, 10]","[40, 40]",down,"2,3",NULL
1394543186.68,"2014-03-11 13:06:53",049640,20,1112,1032,"[30, 20]","[50, 50]","[0, 0]","[20, 30]",up,"1,0",NULL
1394543213.868,"2014-03-11 13:07:03",049640,21,2011,0123,"[50, 50]","[30, 60]","[60, 30]","[40, 40]",down,"2,3",NULL
1394543223.717,"2014-03-11 13:07:16",049640,22,1063,3210,"[0, 0]","[80, 30]","[30, 80]","[50, 50]",down,"1,0",NULL
1394543236.48,"2014-03-11 13:07:30",049640,23,4053,2301,"[80, 50]","[40, 40]","[50, 50]","[50, 80]",up,"2,3",NULL
1394543250.969,"2014-03-11 13:07:42",049640,24,3063,1032,"[30, 60]","[30, 30]","[0, 0]","[60, 30]",up,"1,0",NULL
1394543262.309,"2014-03-11 13:07:58",049640,25,2073,0123,"[50, 50]","[70, 60]","[60, 70]","[40, 40]",down,"2,3",NULL
1394543278.941,"2014-03-11 13:08:03",049640,26,3144,1032,"[30, 60]","[90, 90]","[60, 60]","[60, 30]",up,"1,0",NULL
1394543284.031,"2014-03-11 13:08:10",049640,27,4154,0123,"[50, 50]","[10, 40]","[40, 10]","[40, 40]",up,"0,1",NULL
1394543290.337,"2014-03-11 13:08:26",049640,28,2053,1032,"[50, 60]","[30, 30]","[40, 40]","[60, 50]",down,"3,2",NULL
1394543306.436,"2014-03-11 13:08:42",049640,29,3102,0123,"[70, 70]","[30, 60]","[60, 30]","[0, 0]",up,"0,1",NULL
1394543322.767,"2014-03-11 13:11:12",049640,30,1053,2301,"[80, 30]","[20, 20]","[50, 50]","[30, 80]",down,"0,1",NULL
1394543472.306,"2014-03-11 13:11:17",049640,31,3021,3210,"[60, 60]","[60, 30]","[30, 60]","[50, 50]",up,"3,2",NULL
1394543477.763,"2014-03-11 13:11:23",049640,32,3154,3210,"[60, 60]","[60, 30]","[30, 60]","[70, 70]",down,"1,0",NULL
1394543483.137,"2014-03-11 13:11:28",049640,33,2112,0123,"[90, 90]","[70, 60]","[60, 70]","[40, 40]",up,"0,1",NULL
1394543488.395,"2014-03-11 13:11:36",049640,34,1164,0123,"[50, 50]","[30, 40]","[40, 30]","[40, 40]",up,"0,1",NULL
1394543496.735,"2014-03-11 13:11:52",049640,35,4021,0123,"[50, 50]","[10, 60]","[60, 10]","[40, 40]",down,"2,3",NULL
1394543512.981,"2014-03-11 13:12:01",049640,36,3092,3210,"[20, 20]","[60, 30]","[30, 60]","[70, 70]",down,"1,0",NULL
1394543521.339,"2014-03-11 13:12:13",049640,37,3083,2301,"[60, 30]","[20, 20]","[50, 50]","[30, 60]",down,"0,1",NULL
1394543533.621,"2014-03-11 13:12:30",049640,38,3011,1032,"[30, 60]","[50, 50]","[40, 40]","[60, 30]",down,"3,2",NULL
1394543550.65,"2014-03-11 13:12:39",049640,39,4073,1032,"[70, 60]","[50, 50]","[40, 40]","[60, 70]",up,"1,0",NULL
1394543559.216,"2014-03-11 13:13:04",049640,40,2021,3210,"[40, 40]","[60, 10]","[10, 60]","[50, 50]",up,"3,2",NULL
1394543584.135,"2014-03-11 13:13:16",049640,41,3164,2301,"[60, 30]","[40, 40]","[70, 70]","[30, 60]",down,"0,1",NULL
1394543596.811,"2014-03-11 13:13:22",049640,42,1031,0123,"[50, 50]","[30, 80]","[80, 30]","[60, 60]",down,"2,3",NULL
1394543602.408,"2014-03-11 13:13:27",049640,43,2154,0123,"[70, 70]","[10, 60]","[60, 10]","[40, 40]",up,"0,1",NULL
1394543607.95,"2014-03-11 13:13:41",049640,44,4083,0123,"[50, 50]","[50, 60]","[60, 50]","[40, 40]",up,"0,1",NULL
1394543621.347,"2014-03-11 13:13:48",049640,45,3041,3210,"[40, 40]","[60, 30]","[30, 60]","[30, 30]",up,"3,2",NULL
1394543628.177,"2014-03-11 13:13:54",049640,46,4122,2301,"[20, 50]","[40, 40]","[50, 50]","[50, 20]",down,"0,1",NULL
1394543634.437,"2014-03-11 13:14:12",049640,47,2063,1032,"[70, 60]","[30, 30]","[40, 40]","[60, 70]",up,"1,0",NULL
1394543652.692,"2014-03-11 13:14:19",049640,48,4092,1032,"[50, 40]","[50, 50]","[40, 40]","[40, 50]",up,"1,0",NULL
1394543659.248,"2014-03-11 13:14:28",049640,49,4134,0123,"[50, 50]","[30, 20]","[20, 30]","[40, 40]",up,"0,1",NULL
1394543669.03,"2014-03-11 13:15:23",049640,50,1021,0123,"[50, 50]","[30, 60]","[60, 30]","[60, 60]",down,"2,3",NULL
1394543723.62,"2014-03-11 13:15:32",049640,51,4144,3210,"[40, 40]","[20, 10]","[10, 20]","[50, 50]",down,"1,0",NULL
1394543732.087,"2014-03-11 13:15:36",049640,52,2144,3210,"[40, 40]","[60, 10]","[10, 60]","[90, 90]",down,"1,0",NULL
1394543736.701,"2014-03-11 13:15:41",049640,53,2134,2301,"[60, 30]","[40, 40]","[90, 90]","[30, 60]",down,"0,1",NULL
1394543741.611,"2014-03-11 13:15:46",049640,54,1144,1032,"[30, 20]","[50, 50]","[60, 60]","[20, 30]",down,"3,2",NULL
1394543746.891,"2014-03-11 13:15:54",049640,55,2041,2301,"[60, 30]","[40, 40]","[30, 30]","[30, 60]",up,"2,3",NULL
1394543755.065,"2014-03-11 13:16:18",049640,56,1073,0123,"[50, 50]","[30, 60]","[60, 30]","[0, 0]",up,"0,1",NULL
1394543778.394,"2014-03-11 13:16:26",049640,57,3031,3210,"[60, 60]","[60, 30]","[30, 60]","[30, 30]",up,"3,2",NULL
1394543786.135,"2014-03-11 13:16:37",049640,58,2083,2301,"[60, 50]","[40, 40]","[50, 50]","[50, 60]",down,"0,1",NULL
1394543797.249,"2014-03-11 13:16:42",049640,59,3122,0123,"[90, 90]","[30, 60]","[60, 30]","[20, 20]",up,"0,1",NULL
1394543802.349,"2014-03-11 13:16:54",049640,60,2102,1032,"[70, 60]","[70, 70]","[40, 40]","[60, 70]",up,"1,0",NULL
1394543814.814,"2014-03-11 13:17:14",049640,61,1083,2301,"[60, 30]","[20, 20]","[50, 50]","[30, 60]",down,"0,1",NULL
1394543834.26,"2014-03-11 13:17:23",049640,62,3073,2301,"[60, 30]","[0, 0]","[50, 50]","[30, 60]",down,"0,1",NULL
1394543843.325,"2014-03-11 13:17:35",049640,63,1011,1032,"[30, 60]","[50, 50]","[40, 40]","[60, 30]",down,"3,2",NULL
1394546851.357,"2014-03-11 14:08:13",050744,0,2083,1032,"[60, 50]","[50, 50]","[40, 40]","[50, 60]",right,"0,2",NULL
1394546893.498,"2014-03-11 14:08:21",050744,1,4063,1032,"[80, 70]","[50, 50]","[40, 40]","[70, 80]",left,"1,3",NULL
1394546901.778,"2014-03-11 14:08:30",050744,2,2102,3210,"[40, 40]","[70, 60]","[60, 70]","[70, 70]",right,"2,0",NULL
1394546910.612,"2014-03-11 14:08:37",050744,3,2122,0123,"[90, 90]","[60, 50]","[50, 60]","[40, 40]",left,"0,2",NULL
1394546917.985,"2014-03-11 14:08:44",050744,4,1041,3210,"[40, 40]","[30, 80]","[80, 30]","[50, 50]",right,"2,0",NULL
1394546924.732,"2014-03-11 14:08:53",050744,5,4031,1032,"[80, 10]","[50, 50]","[40, 40]","[10, 80]",right,"0,2",NULL
1394546933.732,"2014-03-11 14:08:59",050744,6,4134,0123,"[50, 50]","[20, 30]","[30, 20]","[40, 40]",left,"0,2",NULL
1394546939.131,"2014-03-11 14:09:03",050744,7,1053,3210,"[20, 20]","[30, 80]","[80, 30]","[50, 50]",right,"2,0",NULL
1394546943.999,"2014-03-11 14:10:59",050744,8,1144,3210,"[60, 60]","[30, 20]","[20, 30]","[50, 50]",left,"3,1",NULL
1394547059.475,"2014-03-11 14:11:09",050744,9,2011,1032,"[60, 30]","[50, 50]","[40, 40]","[30, 60]",right,"0,2",NULL
1394547069.3,"2014-03-11 14:12:25",050744,10,1011,3210,"[40, 40]","[30, 60]","[60, 30]","[50, 50]",right,"2,0",NULL
1394547145.22,"2014-03-11 14:12:30",050744,11,4053,2301,"[50, 80]","[40, 40]","[50, 50]","[80, 50]",left,"2,0",NULL
1394547150.336,"2014-03-11 14:12:37",050744,12,1134,1032,"[20, 30]","[50, 50]","[40, 40]","[30, 20]",right,"0,2",NULL
1394547157.7,"2014-03-11 14:12:46",050744,13,4092,2301,"[50, 40]","[40, 40]","[50, 50]","[40, 50]",left,"2,0",NULL
1394547166.407,"2014-03-11 14:12:55",050744,14,3083,1032,"[60, 30]","[50, 50]","[20, 20]","[30, 60]",right,"0,2",NULL
1394547175.864,"2014-03-11 14:13:08",050744,15,1083,3210,"[20, 20]","[30, 60]","[60, 30]","[50, 50]",right,"2,0",NULL
1394547188.463,"2014-03-11 14:13:15",050744,16,3112,2301,"[30, 60]","[0, 0]","[90, 90]","[60, 30]",left,"2,0",NULL
1394547195.494,"2014-03-11 14:13:24",050744,17,3102,3210,"[0, 0]","[30, 60]","[60, 30]","[70, 70]",right,"2,0",NULL
1394547204.361,"2014-03-11 14:13:34",050744,18,2021,0123,"[50, 50]","[60, 10]","[10, 60]","[40, 40]",left,"0,2",NULL
1394547214.881,"2014-03-11 14:13:43",050744,19,2041,2301,"[30, 60]","[40, 40]","[30, 30]","[60, 30]",right,"3,1",NULL
1394547223.947,"2014-03-11 14:14:21",050744,20,1112,2301,"[30, 20]","[0, 0]","[50, 50]","[20, 30]",left,"2,0",NULL
1394547261.751,"2014-03-11 14:14:29",050744,21,1122,1032,"[20, 30]","[50, 50]","[20, 20]","[30, 20]",right,"0,2",NULL
1394547270.015,"2014-03-11 14:14:36",050744,22,1073,3210,"[0, 0]","[30, 60]","[60, 30]","[50, 50]",right,"2,0",NULL
1394547276.09,"2014-03-11 14:14:43",050744,23,4102,0123,"[50, 50]","[40, 70]","[70, 40]","[40, 40]",left,"0,2",NULL
1394547283.83,"2014-03-11 14:14:49",050744,24,2164,2301,"[30, 60]","[40, 40]","[70, 70]","[60, 30]",left,"2,0",NULL
1394547289.446,"2014-03-11 14:14:56",050744,25,2063,1032,"[60, 70]","[30, 30]","[40, 40]","[70, 60]",right,"0,2",NULL
1394547296.384,"2014-03-11 14:15:05",050744,26,3154,0123,"[70, 70]","[60, 30]","[30, 60]","[60, 60]",right,"1,3",NULL
1394547305.176,"2014-03-11 14:15:12",050744,27,4041,0123,"[50, 50]","[80, 30]","[30, 80]","[40, 40]",right,"1,3",NULL
1394547312.323,"2014-03-11 14:15:16",050744,28,2092,3210,"[40, 40]","[50, 60]","[60, 50]","[70, 70]",right,"2,0",NULL
1394547316.672,"2014-03-11 14:15:21",050744,29,3144,0123,"[90, 90]","[60, 30]","[30, 60]","[60, 60]",left,"0,2",NULL
1394547322.013,"2014-03-11 14:21:59",050744,30,1154,1032,"[40, 30]","[50, 50]","[60, 60]","[30, 40]",left,"1,3",NULL
1394547719.637,"2014-03-11 14:22:06",050744,31,2154,3210,"[40, 40]","[10, 60]","[60, 10]","[70, 70]",left,"3,1",NULL
1394547726.378,"2014-03-11 14:22:13",050744,32,4144,0123,"[50, 50]","[20, 10]","[10, 20]","[40, 40]",left,"0,2",NULL
1394547733.644,"2014-03-11 14:22:19",050744,33,3122,3210,"[20, 20]","[30, 60]","[60, 30]","[90, 90]",right,"2,0",NULL
1394547739.174,"2014-03-11 14:22:26",050744,34,3092,0123,"[70, 70]","[60, 30]","[30, 60]","[20, 20]",right,"1,3",NULL
1394547746.781,"2014-03-11 14:22:39",050744,35,3073,1032,"[60, 30]","[50, 50]","[0, 0]","[30, 60]",right,"0,2",NULL
1394547759.505,"2014-03-11 14:22:45",050744,36,1092,0123,"[50, 50]","[40, 30]","[30, 40]","[20, 20]",left,"0,2",NULL
1394547765.536,"2014-03-11 14:22:52",050744,37,4154,0123,"[50, 50]","[40, 10]","[10, 40]","[40, 40]",right,"1,3",NULL
1394547772.762,"2014-03-11 14:22:56",050744,38,1063,3210,"[0, 0]","[30, 80]","[80, 30]","[50, 50]",right,"2,0",NULL
1394547776.536,"2014-03-11 14:23:01",050744,39,3031,0123,"[30, 30]","[60, 30]","[30, 60]","[60, 60]",right,"1,3",NULL
1394547781.621,"2014-03-11 14:23:21",050744,40,2031,1032,"[60, 10]","[30, 30]","[40, 40]","[10, 60]",left,"1,3",NULL
1394547801.491,"2014-03-11 14:23:29",050744,41,1164,0123,"[50, 50]","[40, 30]","[30, 40]","[40, 40]",left,"0,2",NULL
1394547809.322,"2014-03-11 14:23:34",050744,42,4021,2301,"[10, 60]","[40, 40]","[50, 50]","[60, 10]",right,"3,1",NULL
1394547814.252,"2014-03-11 14:23:41",050744,43,1021,3210,"[60, 60]","[30, 60]","[60, 30]","[50, 50]",left,"3,1",NULL
1394547821.226,"2014-03-11 14:23:46",050744,44,2144,0123,"[90, 90]","[60, 10]","[10, 60]","[40, 40]",right,"1,3",NULL
1394547826.892,"2014-03-11 14:23:52",050744,45,4083,1032,"[60, 50]","[50, 50]","[40, 40]","[50, 60]",left,"1,3",NULL
1394547832.36,"2014-03-11 14:23:59",050744,46,4164,1032,"[40, 30]","[50, 50]","[40, 40]","[30, 40]",left,"1,3",NULL
1394547839.992,"2014-03-11 14:24:05",050744,47,3053,1032,"[60, 30]","[30, 30]","[20, 20]","[30, 60]",left,"1,3",NULL
1394547845.4,"2014-03-11 14:24:11",050744,48,4073,1032,"[60, 70]","[50, 50]","[40, 40]","[70, 60]",left,"1,3",NULL
1394547851.929,"2014-03-11 14:24:15",050744,49,2073,0123,"[50, 50]","[60, 70]","[70, 60]","[40, 40]",left,"0,2",NULL
1394547855.764,"2014-03-11 14:25:04",050744,50,4122,1032,"[20, 50]","[50, 50]","[40, 40]","[50, 20]",right,"0,2",NULL
1394547904.963,"2014-03-11 14:25:08",050744,51,1031,2301,"[30, 80]","[60, 60]","[50, 50]","[80, 30]",right,"3,1",NULL
1394547908.713,"2014-03-11 14:25:15",050744,52,3011,3210,"[40, 40]","[30, 60]","[60, 30]","[50, 50]",right,"2,0",NULL
1394547915.27,"2014-03-11 14:25:20",050744,53,2112,2301,"[70, 60]","[40, 40]","[90, 90]","[60, 70]",left,"2,0",NULL
1394547920.276,"2014-03-11 14:25:24",050744,54,1102,0123,"[50, 50]","[40, 30]","[30, 40]","[0, 0]",left,"0,2",NULL
1394547924.4,"2014-03-11 14:25:29",050744,55,2134,3210,"[40, 40]","[30, 60]","[60, 30]","[90, 90]",right,"2,0",NULL
1394547929.51,"2014-03-11 14:25:33",050744,56,3164,3210,"[40, 40]","[30, 60]","[60, 30]","[70, 70]",left,"3,1",NULL
1394547933.257,"2014-03-11 14:25:36",050744,57,4112,3210,"[40, 40]","[70, 20]","[20, 70]","[50, 50]",right,"2,0",NULL
1394547936.784,"2014-03-11 14:25:43",050744,58,3041,2301,"[30, 60]","[40, 40]","[30, 30]","[60, 30]",right,"3,1",NULL
1394547943.072,"2014-03-11 14:25:48",050744,59,4011,2301,"[30, 60]","[40, 40]","[50, 50]","[60, 30]",right,"3,1",NULL
1394547948.354,"2014-03-11 14:25:59",050744,60,3021,1032,"[60, 30]","[50, 50]","[60, 60]","[30, 60]",left,"1,3",NULL
1394547959.294,"2014-03-11 14:26:04",050744,61,2053,1032,"[60, 50]","[30, 30]","[40, 40]","[50, 60]",left,"1,3",NULL
1394547964.535,"2014-03-11 14:26:10",050744,62,3063,3210,"[0, 0]","[30, 60]","[60, 30]","[30, 30]",right,"2,0",NULL
1394547970.592,"2014-03-11 14:26:17",050744,63,3134,0123,"[90, 90]","[60, 30]","[30, 60]","[40, 40]",left,"0,2",NULL
1394551133.965,"2014-03-11 15:19:27",051176,0,4053,3210,"[40, 40]","[50, 80]","[80, 50]","[50, 50]",down,"1,0",NULL
1394551167.732,"2014-03-11 15:19:42",051176,1,2164,3210,"[40, 40]","[30, 60]","[60, 30]","[70, 70]",down,"1,0",NULL
1394551182.728,"2014-03-11 15:20:03",051176,2,2011,2301,"[30, 60]","[40, 40]","[50, 50]","[60, 30]",up,"2,3",NULL
1394551203.11,"2014-03-11 15:20:15",051176,3,2102,2301,"[70, 60]","[40, 40]","[70, 70]","[60, 70]",down,"0,1",NULL
1394551215.257,"2014-03-11 15:20:27",051176,4,2021,2301,"[10, 60]","[40, 40]","[50, 50]","[60, 10]",up,"2,3",NULL
1394551227.239,"2014-03-11 15:20:41",051176,5,3011,1032,"[60, 30]","[50, 50]","[40, 40]","[30, 60]",up,"1,0",NULL
1394551242.0,"2014-03-11 15:20:51",051176,6,3092,3210,"[20, 20]","[30, 60]","[60, 30]","[70, 70]",down,"1,0",NULL
1394551251.976,"2014-03-11 15:21:04",051176,7,2041,3210,"[40, 40]","[30, 60]","[60, 30]","[30, 30]",up,"3,2",NULL
1394551264.399,"2014-03-11 15:21:25",051176,8,4083,2301,"[50, 60]","[40, 40]","[50, 50]","[60, 50]",up,"2,3",NULL
1394551285.954,"2014-03-11 15:21:36",051176,9,3122,1032,"[60, 30]","[90, 90]","[20, 20]","[30, 60]",up,"1,0",NULL
1394551296.702,"2014-03-11 15:24:10",051176,10,4073,1032,"[60, 70]","[50, 50]","[40, 40]","[70, 60]",down,"3,2",NULL
1394551450.349,"2014-03-11 15:24:18",051176,11,3164,2301,"[30, 60]","[40, 40]","[70, 70]","[60, 30]",down,"0,1",NULL
1394551458.874,"2014-03-11 15:24:41",051176,12,4154,1032,"[40, 10]","[50, 50]","[40, 40]","[10, 40]",down,"3,2",NULL
1394551481.835,"2014-03-11 15:24:50",051176,13,4112,2301,"[70, 20]","[40, 40]","[50, 50]","[20, 70]",down,"0,1",NULL
1394551490.384,"2014-03-11 15:24:58",051176,14,3021,2301,"[30, 60]","[60, 60]","[50, 50]","[60, 30]",up,"2,3",NULL
1394551498.89,"2014-03-11 15:25:09",051176,15,4063,1032,"[80, 70]","[50, 50]","[40, 40]","[70, 80]",up,"1,0",NULL
1394551509.738,"2014-03-11 15:25:17",051176,16,3112,0123,"[90, 90]","[60, 30]","[30, 60]","[0, 0]",up,"0,1",NULL
1394551517.163,"2014-03-11 15:25:24",051176,17,2144,0123,"[90, 90]","[60, 10]","[10, 60]","[40, 40]",up,"0,1",NULL
1394551524.219,"2014-03-11 15:25:34",051176,18,4092,1032,"[40, 50]","[50, 50]","[40, 40]","[50, 40]",up,"1,0",NULL
1394551534.26,"2014-03-11 15:25:41",051176,19,1053,3210,"[20, 20]","[30, 80]","[80, 30]","[50, 50]",down,"1,0",NULL
1394551541.666,"2014-03-11 15:25:59",051176,20,2053,2301,"[50, 60]","[40, 40]","[30, 30]","[60, 50]",down,"0,1",NULL
1394551559.304,"2014-03-11 15:26:07",051176,21,1063,0123,"[50, 50]","[80, 30]","[30, 80]","[0, 0]",down,"2,3",NULL
1394551567.37,"2014-03-11 15:26:14",051176,22,3134,1032,"[60, 30]","[90, 90]","[40, 40]","[30, 60]",up,"1,0",NULL
1394551574.985,"2014-03-11 15:26:22",051176,23,1031,3210,"[60, 60]","[30, 80]","[80, 30]","[50, 50]",up,"3,2",NULL
1394551582.443,"2014-03-11 15:26:29",051176,24,2122,2301,"[50, 60]","[40, 40]","[90, 90]","[60, 50]",down,"0,1",NULL
1394551589.133,"2014-03-11 15:26:39",051176,25,3144,0123,"[90, 90]","[60, 30]","[30, 60]","[60, 60]",down,"2,3",NULL
1394551599.981,"2014-03-11 15:26:54",051176,26,1083,2301,"[30, 60]","[20, 20]","[50, 50]","[60, 30]",up,"2,3",NULL
1394551614.961,"2014-03-11 15:27:05",051176,27,4011,3210,"[40, 40]","[30, 60]","[60, 30]","[50, 50]",up,"3,2",NULL
1394551625.226,"2014-03-11 15:27:21",051176,28,2063,2301,"[70, 60]","[40, 40]","[30, 30]","[60, 70]",up,"2,3",NULL
1394551641.24,"2014-03-11 15:27:32",051176,29,1011,3210,"[40, 40]","[30, 60]","[60, 30]","[50, 50]",up,"3,2",NULL
1394551653.063,"2014-03-11 15:29:49",051176,30,1102,1032,"[40, 30]","[50, 50]","[0, 0]","[30, 40]",up,"1,0",NULL
1394551789.999,"2014-03-11 15:30:02",051176,31,4031,3210,"[40, 40]","[10, 80]","[80, 10]","[50, 50]",up,"3,2",NULL
1394551803.013,"2014-03-11 15:30:08",051176,32,4122,3210,"[40, 40]","[50, 20]","[20, 50]","[50, 50]",down,"1,0",NULL
1394551808.77,"2014-03-11 15:30:14",051176,33,1122,3210,"[20, 20]","[30, 20]","[20, 30]","[50, 50]",down,"1,0",NULL
1394551814.994,"2014-03-11 15:30:20",051176,34,1092,3210,"[20, 20]","[30, 40]","[40, 30]","[50, 50]",down,"1,0",NULL
1394551820.66,"2014-03-11 15:30:27",051176,35,3053,1032,"[60, 30]","[30, 30]","[20, 20]","[30, 60]",up,"1,0",NULL
1394551827.883,"2014-03-11 15:30:35",051176,36,3031,3210,"[60, 60]","[30, 60]","[60, 30]","[30, 30]",up,"3,2",NULL
1394551835.232,"2014-03-11 15:30:43",051176,37,2134,1032,"[60, 30]","[90, 90]","[40, 40]","[30, 60]",up,"1,0",NULL
1394551843.796,"2014-03-11 15:30:50",051176,38,1021,2301,"[30, 60]","[60, 60]","[50, 50]","[60, 30]",up,"2,3",NULL
1394551850.229,"2014-03-11 15:30:55",051176,39,3102,2301,"[30, 60]","[0, 0]","[70, 70]","[60, 30]",down,"0,1",NULL
1394551855.944,"2014-03-11 15:31:18",051176,40,2083,2301,"[50, 60]","[40, 40]","[50, 50]","[60, 50]",down,"0,1",NULL
1394551878.683,"2014-03-11 15:31:28",051176,41,4041,1032,"[80, 30]","[50, 50]","[40, 40]","[30, 80]",down,"3,2",NULL
1394551888.499,"2014-03-11 15:31:33",051176,42,2031,3210,"[40, 40]","[10, 60]","[60, 10]","[30, 30]",up,"3,2",NULL
1394551893.637,"2014-03-11 15:31:39",051176,43,2073,1032,"[60, 70]","[50, 50]","[40, 40]","[70, 60]",down,"3,2",NULL
1394551899.538,"2014-03-11 15:31:50",051176,44,1073,2301,"[30, 60]","[0, 0]","[50, 50]","[60, 30]",up,"2,3",NULL
1394551910.903,"2014-03-11 15:31:56",051176,45,1112,3210,"[0, 0]","[30, 20]","[20, 30]","[50, 50]",down,"1,0",NULL
